faostat_country_code,m49_code,country,year,production_tonnes,production_flag,area_harvested_ha,area_harvested_flag,yield_kg_ha,yield_flag
21,076,Brazil,2007,1.0,A,6.0,A,166.7,A
21,076,Brazil,2008,1.0,A,6.0,A,166.7,A
21,076,Brazil,2009,1.0,E,6.0,E,166.7,E
21,076,Brazil,2010,39.16,I,43.0,I,905.1,E
21,076,Brazil,2011,77.0,A,43.0,A,1790.7,A
21,076,Brazil,2012,291.0,A,96.0,A,3031.3,A
21,076,Brazil,2013,265.0,A,146.0,A,1815.1,A
21,076,Brazil,2014,512.0,A,241.0,A,2124.5,A
21,076,Brazil,2015,435.0,A,366.0,A,1188.5,A
21,076,Brazil,2016,647.0,A,574.0,A,1127.2,A
21,076,Brazil,2017,1250.0,A,946.0,A,1321.4,A
21,076,Brazil,2018,1620.0,A,1116.0,A,1451.6,A
21,076,Brazil,2019,2496.0,A,1418.0,A,1760.2,A
21,076,Brazil,2020,2651.0,A,1894.0,A,1399.7,A
21,076,Brazil,2021,3417.0,A,2121.0,A,1611.0,A
21,076,Brazil,2022,4588.0,A,3103.0,A,1478.6,A
21,076,Brazil,2023,6862.0,A,3856.0,A,1779.6,A
21,076,Brazil,2024,4499.0,A,4266.0,A,1054.6,A
27,100,Bulgaria,2018,,A,,A,,
27,100,Bulgaria,2019,,A,,A,,
27,100,Bulgaria,2020,,A,,A,,
27,100,Bulgaria,2021,,A,,A,,
27,100,Bulgaria,2022,,A,,A,,
27,100,Bulgaria,2023,,A,,A,,
27,100,Bulgaria,2024,,A,,A,,
40,152,Chile,1961,20000.0,E,,M,,
40,152,Chile,1962,20000.0,E,,M,,
40,152,Chile,1963,20000.0,E,,M,,
40,152,Chile,1964,20000.0,E,,M,,
40,152,Chile,1965,20000.0,E,,M,,
40,152,Chile,1966,20000.0,E,,M,,
40,152,Chile,1967,20000.0,E,,M,,
40,152,Chile,1968,20000.0,E,,M,,
40,152,Chile,1969,15000.0,E,,M,,
40,152,Chile,1970,11000.0,X,,M,,
40,152,Chile,1971,11000.0,X,,M,,
40,152,Chile,1972,11000.0,X,,M,,
40,152,Chile,1973,8000.0,X,,M,,
40,152,Chile,1974,9350.0,A,,M,,
40,152,Chile,1975,11420.0,A,,M,,
40,152,Chile,1976,7410.0,A,,M,,
40,152,Chile,1977,10300.0,A,,M,,
40,152,Chile,1978,7200.0,X,,M,,
40,152,Chile,1979,11225.0,A,,M,,
40,152,Chile,1980,10200.0,X,,M,,
40,152,Chile,1981,8525.0,A,,M,,
40,152,Chile,1982,9165.0,A,,M,,
40,152,Chile,1983,7150.0,A,,M,,
40,152,Chile,1984,6000.0,A,,M,,
40,152,Chile,1985,6440.0,A,3400.0,E,1894.1,E
40,152,Chile,1986,5900.0,A,3400.0,E,1735.3,E
40,152,Chile,1987,8400.0,A,3400.0,E,2470.6,E
40,152,Chile,1988,5200.0,A,3400.0,E,1529.4,E
40,152,Chile,1989,11200.0,A,3400.0,E,3294.1,E
40,152,Chile,1990,6500.0,A,3115.0,E,2086.7,E
40,152,Chile,1991,10000.0,A,4383.0,I,2281.6,E
40,152,Chile,1992,7000.0,A,3055.0,I,2291.4,E
40,152,Chile,1993,11000.0,A,4472.0,I,2459.9,E
40,152,Chile,1994,7000.0,A,2895.0,A,2418.0,A
40,152,Chile,1995,9000.0,A,2916.0,A,3086.4,A
40,152,Chile,1996,8000.0,A,3035.0,A,2635.9,A
40,152,Chile,1997,12000.0,A,4507.0,A,2662.5,A
40,152,Chile,1998,7000.0,A,2800.0,E,2500.0,E
40,152,Chile,1999,12000.0,A,4481.0,A,2678.0,A
40,152,Chile,2000,11500.0,E,5051.0,A,2276.8,E
40,152,Chile,2001,14500.0,A,5306.0,A,2732.8,A
40,152,Chile,2002,18000.0,A,5624.0,A,3200.6,A
40,152,Chile,2003,22000.0,A,5850.0,A,3760.7,A
40,152,Chile,2004,26000.0,A,6000.0,A,4333.3,A
40,152,Chile,2005,26000.0,A,5700.0,A,4561.4,A
40,152,Chile,2006,30000.0,A,5800.0,A,5172.4,A
40,152,Chile,2007,36000.0,A,8000.0,A,4500.0,A
40,152,Chile,2008,38700.0,E,8600.0,A,4500.0,E
40,152,Chile,2009,54000.0,E,12000.0,A,4500.0,E
40,152,Chile,2010,59932.37,I,12874.0,A,4655.3,E
40,152,Chile,2011,73854.65,I,15091.0,A,4894.0,E
40,152,Chile,2012,73613.39,I,15110.0,A,4871.8,E
40,152,Chile,2013,90779.65,I,18307.0,A,4958.7,E
40,152,Chile,2014,103470.0,E,19737.0,A,5242.4,E
40,152,Chile,2015,120075.0,E,20221.0,A,5938.2,E
40,152,Chile,2016,114225.0,E,20343.0,A,5614.8,E
40,152,Chile,2017,129570.0,E,21904.0,A,5915.3,E
40,152,Chile,2018,126000.0,E,22210.0,A,5673.0,E
40,152,Chile,2019,126800.0,E,21951.0,A,5776.5,E
40,152,Chile,2020,137646.33,I,22152.0,A,6213.7,E
40,152,Chile,2021,146700.0,E,21364.0,A,6866.7,E
40,152,Chile,2022,126500.0,E,21141.0,A,5983.6,E
40,152,Chile,2023,137500.0,E,20956.0,A,6561.4,E
40,152,Chile,2024,131656.75,I,19906.0,A,6613.9,E
214,158,"China, Taiwan Province of",1961,1276.0,A,186.0,A,6860.2,A
214,158,"China, Taiwan Province of",1962,1864.0,A,178.0,A,10471.9,A
214,158,"China, Taiwan Province of",1963,1868.0,A,191.0,A,9780.1,A
214,158,"China, Taiwan Province of",1964,2643.0,A,191.0,A,13837.7,A
214,158,"China, Taiwan Province of",1965,1766.0,A,207.0,A,8531.4,A
214,158,"China, Taiwan Province of",1966,1680.0,A,202.0,A,8316.8,A
214,158,"China, Taiwan Province of",1967,1799.0,A,199.0,A,9040.2,A
214,158,"China, Taiwan Province of",1968,3064.0,A,204.0,A,15019.6,A
214,158,"China, Taiwan Province of",1969,2164.0,A,175.0,A,12365.7,A
214,158,"China, Taiwan Province of",1970,1321.0,A,168.0,A,7863.1,A
214,158,"China, Taiwan Province of",1971,1250.0,A,148.0,A,8445.9,A
214,158,"China, Taiwan Province of",1972,910.0,A,134.0,A,6791.0,A
214,158,"China, Taiwan Province of",1973,1125.0,A,114.0,A,9868.4,A
214,158,"China, Taiwan Province of",1974,957.0,A,109.0,A,8779.8,A
214,158,"China, Taiwan Province of",1975,758.0,A,105.0,A,7219.0,A
214,158,"China, Taiwan Province of",1976,1236.0,A,139.0,A,8892.1,A
214,158,"China, Taiwan Province of",1977,855.0,A,77.0,A,11103.9,A
214,158,"China, Taiwan Province of",1978,570.0,A,65.0,A,8769.2,A
214,158,"China, Taiwan Province of",1979,509.0,A,55.0,A,9254.5,A
214,158,"China, Taiwan Province of",1980,522.0,A,64.0,A,8156.3,A
214,158,"China, Taiwan Province of",1981,648.0,A,122.0,A,5311.5,A
214,158,"China, Taiwan Province of",1982,503.0,A,47.0,A,10702.1,A
214,158,"China, Taiwan Province of",1983,639.0,A,47.0,A,13595.7,A
214,158,"China, Taiwan Province of",1984,756.0,A,56.0,A,13500.0,A
214,158,"China, Taiwan Province of",1985,876.0,A,95.0,A,9221.1,A
214,158,"China, Taiwan Province of",1986,1060.0,A,144.0,A,7361.1,A
214,158,"China, Taiwan Province of",1987,1506.0,A,194.0,A,7762.9,A
214,158,"China, Taiwan Province of",1988,1900.0,A,290.0,A,6551.7,A
214,158,"China, Taiwan Province of",1989,3421.0,A,294.0,A,11636.1,A
214,158,"China, Taiwan Province of",1990,3501.0,A,346.0,A,10118.5,A
214,158,"China, Taiwan Province of",1991,3121.0,A,306.0,A,10199.3,A
214,158,"China, Taiwan Province of",1992,2296.0,A,303.0,A,7577.6,A
214,158,"China, Taiwan Province of",1993,2661.0,A,326.0,A,8162.6,A
214,158,"China, Taiwan Province of",1994,2503.0,A,303.0,A,8260.7,A
214,158,"China, Taiwan Province of",1995,2521.0,A,277.0,A,9101.1,A
214,158,"China, Taiwan Province of",1996,2890.0,A,390.0,A,7410.3,A
214,158,"China, Taiwan Province of",1997,3506.0,A,434.0,A,8078.3,A
214,158,"China, Taiwan Province of",1998,2813.0,A,406.0,A,6928.6,A
214,158,"China, Taiwan Province of",1999,4038.0,A,512.0,A,7886.7,A
214,158,"China, Taiwan Province of",2000,2604.0,A,314.0,A,8293.0,A
214,158,"China, Taiwan Province of",2001,2691.0,A,327.0,A,8229.4,A
214,158,"China, Taiwan Province of",2002,2565.0,A,311.0,A,8247.6,A
214,158,"China, Taiwan Province of",2003,2481.0,A,303.0,A,8188.1,A
214,158,"China, Taiwan Province of",2004,2584.0,A,300.0,E,8613.3,E
214,158,"China, Taiwan Province of",2005,2400.0,A,290.0,I,8284.2,E
214,158,"China, Taiwan Province of",2006,2499.0,A,300.0,E,8330.0,E
214,158,"China, Taiwan Province of",2007,2579.0,A,314.0,I,8225.3,E
214,158,"China, Taiwan Province of",2008,2452.0,A,300.0,E,8173.3,E
214,158,"China, Taiwan Province of",2009,2583.0,A,295.0,E,8755.9,E
214,158,"China, Taiwan Province of",2010,2587.72,I,311.0,I,8322.1,E
214,158,"China, Taiwan Province of",2011,2614.2,I,317.0,I,8256.7,E
214,158,"China, Taiwan Province of",2012,2649.24,I,318.0,I,8329.0,E
214,158,"China, Taiwan Province of",2013,2643.87,I,317.0,I,8342.7,E
214,158,"China, Taiwan Province of",2014,2611.15,I,315.0,I,8297.2,E
214,158,"China, Taiwan Province of",2015,2617.05,I,315.0,I,8301.9,E
214,158,"China, Taiwan Province of",2016,2603.15,I,313.0,I,8307.4,E
214,158,"China, Taiwan Province of",2017,2599.55,I,313.0,I,8300.5,E
214,158,"China, Taiwan Province of",2018,2598.49,I,313.0,I,8301.5,E
214,158,"China, Taiwan Province of",2019,2599.51,I,313.0,I,8298.6,E
214,158,"China, Taiwan Province of",2020,2594.21,I,312.0,I,8308.8,E
214,158,"China, Taiwan Province of",2021,2604.32,I,313.0,I,8312.4,E
214,158,"China, Taiwan Province of",2022,2620.45,I,315.0,I,8316.8,E
214,158,"China, Taiwan Province of",2023,2620.11,I,315.0,I,8319.2,E
214,158,"China, Taiwan Province of",2024,2619.78,I,315.0,I,8321.6,E
98,191,Croatia,1992,20181.0,A,15000.0,A,1345.4,A
98,191,Croatia,1993,8940.0,A,15000.0,A,596.0,A
98,191,Croatia,1994,16742.0,A,15000.0,A,1116.1,A
98,191,Croatia,1995,34107.0,A,15000.0,A,2273.8,A
98,191,Croatia,1996,16071.0,A,15000.0,A,1071.4,A
98,191,Croatia,1997,10405.0,A,15000.0,A,693.7,A
98,191,Croatia,1998,20558.0,A,15000.0,A,1370.5,A
98,191,Croatia,1999,35200.0,A,15000.0,A,2346.7,A
98,191,Croatia,2000,16215.0,A,11398.0,A,1422.6,A
98,191,Croatia,2001,19413.0,A,11412.0,A,1701.1,A
98,191,Croatia,2002,32955.0,A,11480.0,A,2870.6,A
98,191,Croatia,2003,9482.0,A,11275.0,A,841.0,A
98,191,Croatia,2004,20613.0,A,12391.0,A,1663.5,A
98,191,Croatia,2005,36602.0,A,12357.0,A,2962.0,A
98,191,Croatia,2006,27530.0,A,13363.0,A,2060.2,A
98,191,Croatia,2007,34527.0,A,14346.0,A,2406.7,A
98,191,Croatia,2008,35955.0,A,14971.0,A,2401.6,A
98,191,Croatia,2009,32592.0,A,15304.0,A,2129.6,A
98,191,Croatia,2010,38001.0,A,17096.0,A,2222.8,A
98,191,Croatia,2011,31423.0,A,17200.0,A,1826.9,A
98,191,Croatia,2012,50945.0,A,18100.0,A,2814.6,A
98,191,Croatia,2013,34269.0,A,18590.0,A,1843.4,A
98,191,Croatia,2014,8840.0,A,19082.0,A,463.3,A
98,191,Croatia,2015,28267.0,A,19100.0,A,1479.9,A
98,191,Croatia,2016,31183.0,A,18184.0,A,1714.9,A
98,191,Croatia,2017,28947.0,A,18683.0,A,1549.4,A
98,191,Croatia,2018,28420.0,A,18700.0,A,1519.8,A
98,191,Croatia,2019,33220.0,A,18610.0,A,1785.1,A
98,191,Croatia,2020,33230.0,A,20280.0,A,1638.6,A
98,191,Croatia,2021,23870.0,A,19940.0,A,1197.1,A
98,191,Croatia,2022,40130.0,A,19900.0,A,2016.6,A
98,191,Croatia,2023,29850.0,A,20790.0,A,1435.8,A
98,191,Croatia,2024,54410.0,A,20110.0,A,2705.6,A
50,196,Cyprus,1961,27940.0,A,20350.0,X,1373.0,E
50,196,Cyprus,1962,6299.0,A,20480.0,X,307.6,E
50,196,Cyprus,1963,12192.0,A,20610.0,X,591.6,E
50,196,Cyprus,1964,6604.0,A,20700.0,X,319.0,E
50,196,Cyprus,1965,23673.0,A,20830.0,X,1136.5,E
50,196,Cyprus,1966,17272.0,A,21010.0,X,822.1,E
50,196,Cyprus,1967,30480.0,A,21140.0,X,1441.8,E
50,196,Cyprus,1968,15240.0,A,21320.0,X,714.8,E
50,196,Cyprus,1969,19304.0,A,21360.0,X,903.7,E
50,196,Cyprus,1970,7620.0,A,21405.0,A,356.0,A
50,196,Cyprus,1971,15240.0,A,21405.0,A,712.0,A
50,196,Cyprus,1972,20320.0,A,21405.0,A,949.3,A
50,196,Cyprus,1973,1524.0,A,20067.0,A,75.9,A
50,196,Cyprus,1974,8128.0,A,10702.0,A,759.5,A
50,196,Cyprus,1975,13208.0,A,10702.0,A,1234.2,A
50,196,Cyprus,1976,10160.0,A,10769.0,A,943.4,A
50,196,Cyprus,1977,8636.0,A,10836.0,A,797.0,A
50,196,Cyprus,1978,10363.0,A,5351.0,A,1936.6,A
50,196,Cyprus,1979,10668.0,A,5485.0,A,1944.9,A
50,196,Cyprus,1980,15240.0,A,5753.0,A,2649.1,A
50,196,Cyprus,1981,10668.0,A,5819.0,A,1833.3,A
50,196,Cyprus,1982,13208.0,A,6020.0,A,2194.0,A
50,196,Cyprus,1983,3000.0,A,6087.0,A,492.9,A
50,196,Cyprus,1984,12000.0,A,6288.0,A,1908.4,A
50,196,Cyprus,1985,11500.0,A,6288.0,A,1828.9,A
50,196,Cyprus,1986,12000.0,A,6288.0,A,1908.4,A
50,196,Cyprus,1987,8000.0,A,6287.0,A,1272.5,A
50,196,Cyprus,1988,18000.0,A,6300.0,A,2857.1,A
50,196,Cyprus,1989,9000.0,A,6300.0,A,1428.6,A
50,196,Cyprus,1990,10500.0,A,6300.0,A,1666.7,A
50,196,Cyprus,1991,7000.0,A,6300.0,A,1111.1,A
50,196,Cyprus,1992,19000.0,A,6100.0,A,3114.8,A
50,196,Cyprus,1993,11500.0,A,6050.0,A,1900.8,A
50,196,Cyprus,1994,12000.0,A,5700.0,A,2105.3,A
50,196,Cyprus,1995,13500.0,A,5750.0,A,2347.8,A
50,196,Cyprus,1996,12500.0,A,5770.0,A,2166.4,A
50,196,Cyprus,1997,9000.0,A,6100.0,A,1475.4,A
50,196,Cyprus,1998,10700.0,A,6600.0,A,1621.2,A
50,196,Cyprus,1999,14000.0,A,6700.0,A,2089.6,A
50,196,Cyprus,2000,21000.0,A,7200.0,A,2916.7,A
50,196,Cyprus,2001,17500.0,A,7800.0,A,2243.6,A
50,196,Cyprus,2002,27500.0,A,8600.0,A,3197.7,A
50,196,Cyprus,2003,17765.0,A,12611.0,A,1408.7,A
50,196,Cyprus,2004,22633.0,A,12935.0,A,1749.7,A
50,196,Cyprus,2005,16415.0,A,13740.0,A,1194.7,A
50,196,Cyprus,2006,23400.0,A,14867.0,A,1574.0,A
50,196,Cyprus,2007,13705.0,A,11639.0,A,1177.5,A
50,196,Cyprus,2008,15573.0,A,10475.0,A,1486.7,A
50,196,Cyprus,2009,13329.0,A,12019.0,A,1109.0,A
50,196,Cyprus,2010,14873.0,A,11645.0,A,1277.2,A
50,196,Cyprus,2011,10650.0,A,10762.0,A,989.6,A
50,196,Cyprus,2012,12640.0,A,10465.0,A,1207.8,A
50,196,Cyprus,2013,12728.0,A,10653.0,A,1194.8,A
50,196,Cyprus,2014,17266.0,A,10889.0,A,1585.6,A
50,196,Cyprus,2015,13416.0,A,10012.0,A,1340.0,A
50,196,Cyprus,2016,10061.0,A,10612.0,A,948.1,A
50,196,Cyprus,2017,19495.0,A,10830.0,A,1800.1,A
50,196,Cyprus,2018,20030.0,A,10760.0,A,1861.5,A
50,196,Cyprus,2019,25520.0,A,11060.0,A,2307.4,A
50,196,Cyprus,2020,22010.0,A,9690.0,A,2271.4,A
50,196,Cyprus,2021,18240.0,A,9980.0,A,1827.7,A
50,196,Cyprus,2022,24770.0,A,10590.0,A,2339.0,A
50,196,Cyprus,2023,21290.0,A,11220.0,A,1897.5,A
50,196,Cyprus,2024,20870.0,A,11450.0,A,1822.7,A
167,203,Czechia,2018,,A,,A,,
167,203,Czechia,2019,,A,,A,,
167,203,Czechia,2020,,A,,A,,
167,203,Czechia,2021,,A,,A,,
167,203,Czechia,2022,,A,,A,,
167,203,Czechia,2023,,A,,A,,
167,203,Czechia,2024,,A,,A,,
54,208,Denmark,2018,,A,,A,,
54,208,Denmark,2019,,A,,A,,
54,208,Denmark,2020,,A,,A,,
54,208,Denmark,2021,,A,,A,,
54,208,Denmark,2022,,A,,A,,
54,208,Denmark,2023,,A,,A,,
54,208,Denmark,2024,,A,,A,,
59,818,Egypt,1961,8564.0,A,2800.0,E,3058.6,E
59,818,Egypt,1962,11725.0,A,4000.0,E,2931.3,E
59,818,Egypt,1963,7805.0,A,2700.0,E,2890.7,E
59,818,Egypt,1964,10329.0,A,3500.0,E,2951.1,E
59,818,Egypt,1965,10370.0,A,3500.0,E,2962.9,E
59,818,Egypt,1966,6952.0,A,2300.0,E,3022.6,E
59,818,Egypt,1967,11000.0,A,3700.0,E,2973.0,E
59,818,Egypt,1968,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1969,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1970,7000.0,A,2300.0,E,3043.5,E
59,818,Egypt,1971,5875.0,A,2000.0,E,2937.5,E
59,818,Egypt,1972,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1973,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1974,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1975,8000.0,A,2500.0,E,3200.0,E
59,818,Egypt,1976,7617.0,A,2700.0,E,2821.1,E
59,818,Egypt,1977,5498.0,A,1680.0,X,3272.6,E
59,818,Egypt,1978,5590.0,A,1660.0,E,3367.5,E
59,818,Egypt,1979,6108.0,A,1699.0,A,3595.1,A
59,818,Egypt,1980,4191.0,A,2152.0,A,1947.5,A
59,818,Egypt,1981,5396.0,A,2226.0,A,2424.1,A
59,818,Egypt,1982,7600.0,A,2300.0,A,3304.3,A
59,818,Egypt,1983,9000.0,A,2500.0,A,3600.0,A
59,818,Egypt,1984,8000.0,A,2520.0,A,3174.6,A
59,818,Egypt,1985,9000.0,A,2520.0,A,3571.4,A
59,818,Egypt,1986,27000.0,A,7980.0,A,3383.5,A
59,818,Egypt,1987,29000.0,A,9660.0,A,3002.1,A
59,818,Egypt,1988,30609.0,A,9240.0,A,3312.7,A
59,818,Egypt,1989,32297.0,A,9660.0,A,3343.4,A
59,818,Egypt,1990,41962.0,A,9050.0,A,4636.7,A
59,818,Egypt,1991,48725.0,A,10700.0,A,4553.7,A
59,818,Egypt,1992,94991.0,A,22683.0,A,4187.8,A
59,818,Egypt,1993,111687.0,A,26805.0,A,4166.6,A
59,818,Egypt,1994,130287.0,A,20121.0,A,6475.2,A
59,818,Egypt,1995,207982.0,A,22076.0,A,9421.2,A
59,818,Egypt,1996,208133.0,A,23445.0,A,8877.5,A
59,818,Egypt,1997,200000.0,E,24000.0,E,8333.3,E
59,818,Egypt,1998,200000.0,A,25000.0,A,8000.0,A
59,818,Egypt,1999,287080.0,A,43669.0,A,6574.0,A
59,818,Egypt,2000,281745.0,A,45513.0,A,6190.4,A
59,818,Egypt,2001,293903.0,A,47519.0,A,6185.0,A
59,818,Egypt,2002,336442.0,A,49532.0,A,6792.4,A
59,818,Egypt,2003,204722.0,A,49873.0,A,4104.9,A
59,818,Egypt,2004,315193.0,A,49086.0,A,6421.2,A
59,818,Egypt,2005,310000.0,E,49000.0,E,6326.5,E
59,818,Egypt,2006,500000.0,A,49000.0,A,10204.1,A
59,818,Egypt,2007,507053.0,A,46540.0,A,10895.0,A
59,818,Egypt,2008,480071.0,A,46200.0,A,10391.1,A
59,818,Egypt,2009,449009.0,A,46274.0,A,9703.3,A
59,818,Egypt,2010,390932.0,A,50161.0,A,7793.5,A
59,818,Egypt,2011,459650.0,A,52668.0,A,8727.3,A
59,818,Egypt,2012,563070.0,A,57551.0,A,9783.8,A
59,818,Egypt,2013,541790.0,A,61711.0,A,8779.5,A
59,818,Egypt,2014,565669.0,A,60837.0,A,9298.1,A
59,818,Egypt,2015,698927.0,A,69707.0,A,10026.6,A
59,818,Egypt,2016,874748.0,A,78968.0,A,11077.2,A
59,818,Egypt,2017,1094724.0,A,91826.0,A,11921.7,A
59,818,Egypt,2018,1083771.0,A,89955.0,A,12047.9,A
59,818,Egypt,2019,981000.0,A,103000.0,A,9524.3,A
59,818,Egypt,2020,968400.0,A,101000.0,A,9588.1,A
59,818,Egypt,2021,1056548.0,A,108360.0,A,9750.4,A
59,818,Egypt,2022,1011444.0,A,112657.0,A,8978.1,A
59,818,Egypt,2023,1185196.0,A,116687.0,A,10157.1,A
59,818,Egypt,2024,1269795.45,I,117744.0,I,10784.4,E
60,222,El Salvador,1961,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1962,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1963,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1964,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1965,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1966,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1967,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1968,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1969,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1970,1500.0,A,2300.0,A,652.2,A
60,222,El Salvador,1971,1800.0,E,2700.0,E,666.7,E
60,222,El Salvador,1972,2000.0,E,3000.0,E,666.7,E
60,222,El Salvador,1973,2200.0,E,3400.0,E,647.1,E
60,222,El Salvador,1974,2400.0,E,3650.0,E,657.5,E
60,222,El Salvador,1975,2600.0,E,4000.0,E,650.0,E
60,222,El Salvador,1976,2800.0,E,4300.0,E,651.2,E
60,222,El Salvador,1977,3000.0,E,4600.0,E,652.2,E
60,222,El Salvador,1978,3000.0,E,4600.0,E,652.2,E
60,222,El Salvador,1979,3000.0,E,4500.0,E,666.7,E
60,222,El Salvador,1980,3000.0,E,4500.0,E,666.7,E
60,222,El Salvador,1981,3100.0,E,4600.0,E,673.9,E
60,222,El Salvador,1982,3150.0,E,4700.0,E,670.2,E
60,222,El Salvador,1983,3200.0,E,4800.0,E,666.7,E
60,222,El Salvador,1984,3300.0,E,4900.0,E,673.5,E
60,222,El Salvador,1985,3400.0,E,5000.0,E,680.0,E
60,222,El Salvador,1986,3400.0,E,5000.0,E,680.0,E
60,222,El Salvador,1987,3400.0,E,5000.0,E,680.0,E
60,222,El Salvador,1988,3400.0,E,5000.0,E,680.0,E
60,222,El Salvador,1989,3400.0,E,5000.0,E,680.0,E
60,222,El Salvador,1990,3142.0,E,5676.0,E,553.6,E
60,222,El Salvador,1991,3374.48,I,2365.0,I,1427.0,E
60,222,El Salvador,1992,3500.0,E,2411.0,I,1451.7,E
60,222,El Salvador,1993,3758.48,I,2546.0,I,1476.3,E
60,222,El Salvador,1994,3964.64,I,2641.0,I,1501.0,E
60,222,El Salvador,1995,4180.61,I,2740.0,I,1525.7,E
60,222,El Salvador,1996,4406.84,I,2842.0,I,1550.4,E
60,222,El Salvador,1997,4643.84,I,2948.0,I,1575.0,E
60,222,El Salvador,1998,4892.13,I,3058.0,I,1599.7,E
60,222,El Salvador,1999,5152.27,I,3172.0,I,1624.4,E
60,222,El Salvador,2000,5424.88,I,3290.0,I,1649.1,E
60,222,El Salvador,2001,5710.63,I,3412.0,I,1673.7,E
60,222,El Salvador,2002,6010.24,I,3539.0,I,1698.4,E
60,222,El Salvador,2003,6324.48,I,3670.0,I,1723.1,E
60,222,El Salvador,2004,6654.19,I,3802.0,I,1750.3,E
60,222,El Salvador,2005,7000.24,I,3933.0,I,1780.0,E
60,222,El Salvador,2006,7363.57,I,4069.0,I,1809.7,E
60,222,El Salvador,2007,7745.17,I,4211.0,I,1839.4,E
60,222,El Salvador,2008,8146.06,I,4416.0,I,1844.6,E
60,222,El Salvador,2009,8567.33,I,5605.0,I,1528.6,E
60,222,El Salvador,2010,9000.0,E,4800.0,E,1875.0,E
60,222,El Salvador,2011,9475.7,I,4798.0,I,1975.1,E
60,222,El Salvador,2012,10250.0,E,5000.0,E,2050.0,E
60,222,El Salvador,2013,10250.0,E,5000.0,E,2050.0,E
60,222,El Salvador,2014,10887.27,I,5421.0,I,2008.3,E
60,222,El Salvador,2015,11449.29,I,5655.0,I,2024.5,E
60,222,El Salvador,2016,10862.19,E,5359.0,E,2027.0,E
60,222,El Salvador,2017,11409.14,I,5557.0,I,2053.2,E
60,222,El Salvador,2018,11240.2,E,5677.0,I,1979.8,E
60,222,El Salvador,2019,11629.14,I,5668.0,I,2051.6,E
60,222,El Salvador,2020,11426.16,E,5678.0,I,2012.2,E
60,222,El Salvador,2021,11431.84,E,5844.0,I,1956.1,E
60,222,El Salvador,2022,11495.71,E,5730.0,E,2006.1,E
60,222,El Salvador,2023,11451.24,E,5751.0,E,1991.2,E
60,222,El Salvador,2024,11459.6,E,5775.0,E,1984.3,E
63,233,Estonia,2018,,A,,A,,
63,233,Estonia,2019,,A,,A,,
63,233,Estonia,2020,,A,,A,,
63,233,Estonia,2021,,A,,A,,
63,233,Estonia,2022,,A,,A,,
63,233,Estonia,2023,,A,,A,,
63,233,Estonia,2024,,A,,A,,
67,246,Finland,2018,,A,,A,,
67,246,Finland,2019,,A,,A,,
67,246,Finland,2020,,A,,A,,
67,246,Finland,2021,,A,,A,,
67,246,Finland,2022,,A,,A,,
67,246,Finland,2023,,A,,A,,
67,246,Finland,2024,,A,,A,,
68,250,France,1961,2009.0,A,44756.0,A,44.9,A
68,250,France,1962,9424.0,A,42191.0,A,223.4,A
68,250,France,1963,10384.0,A,40753.0,A,254.8,A
68,250,France,1964,4826.0,A,36348.0,A,132.8,A
68,250,France,1965,7034.0,A,34482.0,A,204.0,A
68,250,France,1966,7800.0,A,34400.0,A,226.7,A
68,250,France,1967,7566.0,A,29405.0,A,257.3,A
68,250,France,1968,11123.0,A,30855.0,A,360.5,A
68,250,France,1969,20257.0,A,31139.0,A,650.5,A
68,250,France,1970,5583.0,A,31000.0,E,180.1,E
68,250,France,1971,17562.0,A,31317.0,A,560.8,A
68,250,France,1972,6680.0,A,29890.0,A,223.5,A
68,250,France,1973,14668.0,A,29315.0,A,500.4,A
68,250,France,1974,11570.0,A,29590.0,A,391.0,A
68,250,France,1975,15534.0,A,29715.0,A,522.8,A
68,250,France,1976,16212.0,A,29890.0,A,542.4,A
68,250,France,1977,10304.0,A,29710.0,A,346.8,A
68,250,France,1978,14707.0,A,29843.0,A,492.8,A
68,250,France,1979,13000.0,A,26000.0,E,500.0,E
68,250,France,1980,15100.0,A,25000.0,E,604.0,E
68,250,France,1981,10500.0,A,23565.0,A,445.6,A
68,250,France,1982,13900.0,A,20000.0,E,695.0,E
68,250,France,1983,15500.0,A,19000.0,E,815.8,E
68,250,France,1984,13570.0,A,18318.0,A,740.8,A
68,250,France,1985,8500.0,A,17813.0,A,477.2,A
68,250,France,1986,8100.0,A,17542.0,A,461.7,A
68,250,France,1987,13300.0,A,17388.0,A,764.9,A
68,250,France,1988,7400.0,A,15915.0,A,465.0,A
