faostat_country_code,m49_code,country,year,production_tonnes,production_flag,area_harvested_ha,area_harvested_flag,yield_kg_ha,yield_flag,production_growth_pct,production_5yr_avg,production_index,major_production_total,major_producer_share_pct,production_direction,alternating_direction,area_growth_pct,yield_growth_pct,growth_interaction_pct,reconstructed_production_growth_pct,growth_difference_pct
223,792,Türkiye,2007,1075854.0,A,753001.0,A,1428.8,A,-39.105441689792954,1298520.6,200.19590599638332,13545550.0,7.942490338155335,decrease,True,5.781892917398923,-42.43120190176881,-2.453326657525608,-39.102635641895496,-0.002806047897458086
223,792,Türkiye,2008,1464248.0,A,774371.0,A,1890.9,A,36.10099511643774,1421370.2,272.46862024344597,14362097.0,10.195224276789107,increase,True,2.837977638807909,32.341825307950735,0.917853770221959,36.0976567169806,0.0033383994571352105
223,792,Türkiye,2009,1290654.0,A,778412.0,A,1658.1,A,-11.855505351552464,1359501.0,240.16608838918305,15432459.0,8.363242695153119,decrease,True,0.5218428892610927,-12.311597651911798,-0.06424719690093737,-11.854001959551644,-0.0015033920008207247
223,792,Türkiye,2010,1415000.0,A,784031.0,A,1804.8,A,9.6343404196632,1402501.0,263.3045069171862,16270661.0,8.69663500456435,increase,True,0.7218542365739378,8.847476026777645,0.06386588052915793,9.633196143880742,0.0011442757824582372
223,792,Türkiye,2011,1750000.0,A,798493.0,A,2191.6,A,23.674911660777376,1399151.2,325.6416163286755,17415415.0,10.048569040703308,increase,False,1.8445699213423872,21.43173758865249,0.39532338518131405,23.67163089517619,0.0032807656011861752
223,792,Türkiye,2012,1820000.0,A,813765.0,A,2236.5,A,4.0000000000000036,1547980.4,338.6672809818225,13402224.1,13.579835603554786,increase,False,1.9126028656481608,2.048731520350433,0.03918409776765951,4.000518483766253,-0.0005184837662497443
223,792,Türkiye,2013,1676000.0,A,825826.0,A,2029.5,A,-7.912087912087918,1590330.8,311.87162798106294,18788690.11,8.920259955258796,decrease,True,1.4821232173907628,-9.255533199195176,-0.13717840643858176,-7.910588388242995,-0.001499523844922912
223,792,Türkiye,2014,1768000.0,A,826092.0,A,2140.2,A,5.4892601431980825,1685800.0,328.9910729537704,12137399.85,14.566546557333696,increase,True,0.03221017502477164,5.454545454545445,0.0017569186377148136,5.4885125482079316,0.0007475949901509793
223,792,Türkiye,2015,1700000.0,A,836935.0,A,2031.2,A,-3.8461538461538436,1742800.0,316.3375701478562,16213675.83,10.484975879772477,decrease,True,1.3125656706516997,-5.09298196430239,-0.06684873287591578,-3.847265026526606,0.001111180372762366
223,792,Türkiye,2016,1730000.0,A,845542.0,A,2046.0,A,1.764705882352935,1738800.0,321.9199978563478,15682583.01,11.031346040998894,increase,True,1.0283952756187764,0.7286333202048079,0.007493230641570476,1.7645218264651548,0.00018405588778014348
223,792,Türkiye,2017,2100000.0,A,846062.0,A,2482.1,A,21.387283236994215,1794800.0,390.7699395944106,16291908.4,12.889834317998005,increase,False,0.06149901483309961,21.314760508308893,0.013108367726644542,21.389367890868638,-0.002084653874423026
223,792,Türkiye,2018,1500467.0,A,864428.0,A,1735.8,A,-28.54919047619048,1759693.4,279.20828521590784,19799790.64,7.578196291473514,decrease,True,2.1707628991728845,-30.067281737238627,-0.6526893967417604,-28.5492082348075,1.7758617023133638e-05
223,792,Türkiye,2019,1525000.0,A,879177.0,A,1734.6,A,1.6350242957692496,1711093.4,283.77340851498866,15929567.76,9.573392216136316,increase,True,1.7062149768401813,-0.06913238852402914,-0.001179547166844328,1.6359030411493078,-0.0008787453800582767
223,792,Türkiye,2020,1316626.0,A,887077.0,A,1484.2,A,-13.663868852459016,1634418.6,244.9989821373478,18635314.45,7.065220195412373,decrease,True,0.89856763768843,-14.43560475037472,-0.1297136725914809,-13.66675078527777,0.0028819328187541515
223,792,Türkiye,2021,1738680.0,A,889168.0,A,1955.4,A,32.05572425274907,1636154.6,323.53518027333797,18259323.94,9.522148824969037,increase,True,0.23571798164083724,31.747742891793564,0.07483513876105817,32.05829601219546,-0.0025717594463898763
223,792,Türkiye,2022,2976000.0,A,901126.0,A,3302.5,A,71.16433156187452,1811354.6,553.7768286823647,15889501.07,18.729348309235487,increase,False,1.3448527162470914,68.89127544236473,0.9264861890439074,71.16261434765573,0.0017172142187860118
223,792,Türkiye,2023,1520000.0,A,903061.0,A,1683.2,A,-48.924731182795696,1815261.2,282.8430038969067,15091246.96,10.072063654042807,decrease,True,0.21473134722558296,-49.03255109765329,-0.10528825755106327,-48.923108007978776,-0.0016231748169204252
