Haverst period,Country,Product Type,Indicator,Tonnes
2020/21,Syria,OO,I,0.0
2020/21,Syria,OO,P,143.0
2020/21,Syria,TO,C,102.5
2020/21,Syria,TO,E,2.5
2020/21,Syria,TO,I,0.0
2020/21,Syria,TO,P,105.0
2020/21,Taiwan,OO,C,10.5
2020/21,Taiwan,OO,I,10.5
2020/21,Tunisia,OO,C,30.0
2020/21,Tunisia,OO,E,205.0
2020/21,Tunisia,OO,I,0.0
2020/21,Tunisia,OO,P,140.0
2020/21,Tunisia,TO,C,24.5
2020/21,Tunisia,TO,E,0.5
2020/21,Tunisia,TO,I,0.0
2020/21,Tunisia,TO,P,20.0
2020/21,Türkiye,OO,C,150.0
2020/21,Türkiye,OO,E,42.0
2020/21,Türkiye,OO,I,0.0
2020/21,Türkiye,OO,P,193.5
2020/21,Türkiye,TO,C,330.0
2020/21,Türkiye,TO,E,50.0
2020/21,Türkiye,TO,I,0.0
2020/21,Türkiye,TO,P,360.0
2020/21,Uruguay,OO,C,1.5
2020/21,Uruguay,OO,E,0.5
2020/21,Uruguay,OO,I,1.0
2020/21,Uruguay,OO,P,0.5
2020/21,Uruguay,TO,C,2.5
2020/21,Uruguay,TO,E,0.0
2020/21,Uruguay,TO,I,2.5
2020/21,Uruguay,TO,P,0.0
2020/21,USA,OO,C,389.0
2020/21,USA,OO,E,4.0
2020/21,USA,OO,I,379.5
2020/21,USA,OO,P,16.0
2020/21,USA,TO,C,175.5
2020/21,USA,TO,E,5.0
2020/21,USA,TO,I,159.0
2020/21,USA,TO,P,21.0
2020/21,Uzbekistan,OO,C,0.5
2020/21,Uzbekistan,OO,E,0.0
2020/21,Uzbekistan,OO,I,0.5
2020/21,Uzbekistan,TO,C,0.5
2020/21,Uzbekistan,TO,I,0.5
2020/21,Uzbekistan,TO,P,0.0
2021/22,Albania,OO,C,18.0
2021/22,Albania,OO,E,0.0
2021/22,Albania,OO,I,1.5
2021/22,Albania,OO,P,16.5
2021/22,Albania,TO,C,34.0
2021/22,Albania,TO,E,9.5
2021/22,Albania,TO,I,9.5
2021/22,Albania,TO,P,34.0
2021/22,Algeria,OO,C,95.0
2021/22,Algeria,OO,E,0.0
2021/22,Algeria,OO,I,0.0
2021/22,Algeria,OO,P,94.5
2021/22,Algeria,TO,C,307.0
2021/22,Algeria,TO,E,0.0
2021/22,Algeria,TO,I,0.0
2021/22,Algeria,TO,P,306.5
2021/22,Argentina,OO,C,7.5
2021/22,Argentina,OO,E,27.0
2021/22,Argentina,OO,I,1.5
2021/22,Argentina,OO,P,33.0
2021/22,Argentina,TO,C,25.0
2021/22,Argentina,TO,E,49.5
2021/22,Argentina,TO,I,0.0
2021/22,Argentina,TO,P,75.0
2021/22,Australia,OO,C,50.0
2021/22,Australia,OO,E,4.0
2021/22,Australia,OO,I,33.5
2021/22,Australia,OO,P,19.5
2021/22,Australia,TO,C,22.0
2021/22,Australia,TO,E,0.0
2021/22,Australia,TO,I,19.0
2021/22,Australia,TO,P,3.0
2021/22,Austria,OO,C,9.8
2021/22,Austria,OO,E,0.8
2021/22,Austria,OO,I,0.1
2021/22,Austria,TO,C,4.4
2021/22,Austria,TO,E,0.1
2021/22,Austria,TO,I,0.6
2021/22,Belgium,OO,C,14.7
2021/22,Belgium,OO,E,9.0
2021/22,Belgium,OO,I,2.0
2021/22,Belgium,TO,C,17.2
2021/22,Belgium,TO,E,1.2
2021/22,Belgium,TO,I,12.1
2021/22,Brazil,OO,C,103.5
2021/22,Brazil,OO,E,0.0
2021/22,Brazil,OO,I,103.5
2021/22,Brazil,TO,C,125.5
2021/22,Brazil,TO,E,0.0
2021/22,Brazil,TO,I,125.5
2021/22,Bulgaria,OO,C,5.5
2021/22,Bulgaria,OO,E,0.3
2021/22,Bulgaria,OO,I,0.0
2021/22,Bulgaria,TO,C,12.7
2021/22,Bulgaria,TO,E,0.2
2021/22,Bulgaria,TO,I,6.6
2021/22,Canada,OO,C,53.5
2021/22,Canada,OO,I,53.5
2021/22,Canada,TO,C,35.5
2021/22,Canada,TO,E,0.0
2021/22,Canada,TO,I,35.5
2021/22,Chile,OO,C,8.0
2021/22,Chile,OO,E,16.0
2021/22,Chile,OO,I,3.0
2021/22,Chile,OO,P,16.5
2021/22,Chile,TO,C,36.5
2021/22,Chile,TO,E,1.0
2021/22,Chile,TO,I,25.0
2021/22,Chile,TO,P,13.0
2021/22,China,OO,C,57.5
2021/22,China,OO,I,49.5
2021/22,China,OO,P,8.0
2021/22,Croatia,OO,C,8.5
2021/22,Croatia,OO,E,0.2
2021/22,Croatia,OO,I,0.0
2021/22,Croatia,OO,P,2.9
2021/22,Croatia,TO,C,2.7
2021/22,Croatia,TO,E,0.2
2021/22,Croatia,TO,I,0.0
2021/22,Croatia,TO,P,0.5
2021/22,Cyprus,OO,C,5.4
2021/22,Cyprus,OO,E,0.2
2021/22,Cyprus,OO,I,0.0
2021/22,Cyprus,OO,P,4.0
2021/22,Cyprus,TO,C,5.5
2021/22,Cyprus,TO,E,0.0
2021/22,Cyprus,TO,I,0.0
2021/22,Cyprus,TO,P,4.7
2021/22,Czech. Rep.,OO,C,4.6
2021/22,Czech. Rep.,OO,E,0.0
2021/22,Czech. Rep.,OO,I,0.0
2021/22,Czech. Rep.,TO,C,5.4
2021/22,Czech. Rep.,TO,E,0.0
2021/22,Czech. Rep.,TO,I,0.0
2021/22,Denmark,OO,C,5.5
2021/22,Denmark,OO,E,0.1
2021/22,Denmark,OO,I,0.0
2021/22,Denmark,TO,C,3.3
2021/22,Denmark,TO,E,0.1
2021/22,Denmark,TO,I,0.2
2021/22,Egypt,OO,C,45.0
2021/22,Egypt,OO,E,0.0
2021/22,Egypt,OO,I,2.0
2021/22,Egypt,OO,P,48.5
2021/22,Egypt,TO,C,500.0
2021/22,Egypt,TO,E,144.5
2021/22,Egypt,TO,I,2.0
2021/22,Egypt,TO,P,650.0
2021/22,Estonia,OO,C,0.7
2021/22,Estonia,OO,E,0.0
2021/22,Estonia,OO,I,0.0
2021/22,Estonia,TO,C,0.4
2021/22,Estonia,TO,E,0.0
2021/22,Estonia,TO,I,0.0
2021/22,EU,OO,C,918.0
2021/22,EU,OO,E,820.5
2021/22,EU,OO,I,151.5
2021/22,EU,OO,P,2273.0
2021/22,EU,TO,C,585.5
2021/22,EU,TO,E,318.5
2021/22,EU,TO,I,111.5
2021/22,EU,TO,P,928.5
2021/22,Finland,OO,C,3.1
2021/22,Finland,OO,E,0.1
2021/22,Finland,OO,I,0.1
2021/22,Finland,TO,C,2.2
2021/22,Finland,TO,E,0.0
2021/22,Finland,TO,I,0.0
2021/22,France,OO,C,142.5
2021/22,France,OO,E,3.6
2021/22,France,OO,I,8.2
2021/22,France,OO,P,5.8
2021/22,France,TO,C,89.0
2021/22,France,TO,E,1.6
2021/22,France,TO,I,31.3
2021/22,France,TO,P,1.1
2021/22,Georgia,OO,C,0.5
2021/22,Georgia,OO,E,0.0
2021/22,Georgia,OO,I,0.5
2021/22,Georgia,TO,C,2.0
2021/22,Georgia,TO,E,0.0
2021/22,Georgia,TO,I,2.0
2021/22,Georgia,TO,P,0.0
2021/22,Germany,OO,C,77.0
2021/22,Germany,OO,E,0.7
2021/22,Germany,OO,I,1.0
2021/22,Germany,TO,C,44.3
2021/22,Germany,TO,E,0.8
2021/22,Germany,TO,I,8.2
2021/22,Greece,OO,C,105.5
2021/22,Greece,OO,E,24.5
2021/22,Greece,OO,I,0.0
2021/22,Greece,OO,P,232.0
2021/22,Greece,TO,C,12.0
2021/22,Greece,TO,E,90.8
2021/22,Greece,TO,I,12.5
2021/22,Greece,TO,P,175.0
2021/22,Hungary,OO,C,3.4
2021/22,Hungary,OO,E,0.0
2021/22,Hungary,OO,I,0.0
2021/22,Hungary,TO,C,4.4
2021/22,Hungary,TO,E,0.1
2021/22,Hungary,TO,I,0.1
2021/22,Iran,OO,C,17.0
2021/22,Iran,OO,E,0.0
2021/22,Iran,OO,I,4.0
2021/22,Iran,OO,P,13.5
2021/22,Iran,TO,C,54.0
2021/22,Iran,TO,E,2.5
2021/22,Iran,TO,I,0.0
2021/22,Iran,TO,P,59.5
2021/22,Iraq,OO,C,1.0
2021/22,Iraq,OO,E,0.0
2021/22,Iraq,OO,I,1.0
2021/22,Iraq,TO,C,26.0
2021/22,Iraq,TO,E,0.0
2021/22,Iraq,TO,I,20.5
2021/22,Iraq,TO,P,10.0
2021/22,Ireland,OO,C,5.1
2021/22,Ireland,OO,E,0.2
2021/22,Ireland,OO,I,1.6
2021/22,Ireland,TO,C,4.5
2021/22,Ireland,TO,E,0.0
2021/22,Ireland,TO,I,2.6
2021/22,Israel,OO,C,24.0
2021/22,Israel,OO,E,0.0
2021/22,Israel,OO,I,11.0
2021/22,Israel,OO,P,12.0
2021/22,Israel,TO,C,23.5
2021/22,Israel,TO,E,0.0
2021/22,Israel,TO,I,2.0
2021/22,Israel,TO,P,22.0
2021/22,Italy,OO,C,457.1
2021/22,Italy,OO,E,234.7
2021/22,Italy,OO,I,51.5
2021/22,Italy,OO,P,329.0
2021/22,Italy,TO,C,116.5
2021/22,Italy,TO,E,20.1
2021/22,Italy,TO,I,9.1
2021/22,Italy,TO,P,62.5
2021/22,Japan,OO,C,62.5
2021/22,Japan,OO,I,62.5
2021/22,Japan,TO,C,4.0
2021/22,Japan,TO,E,0.0
2021/22,Japan,TO,I,4.0
2021/22,Japan,TO,P,0.0
2021/22,Jordan,OO,C,19.5
2021/22,Jordan,OO,E,4.5
2021/22,Jordan,OO,I,0.0
2021/22,Jordan,OO,P,23.5
2021/22,Jordan,TO,C,22.5
2021/22,Jordan,TO,E,7.0
2021/22,Jordan,TO,I,1.5
2021/22,Jordan,TO,P,28.0
2021/22,Latvia,OO,C,1.1
2021/22,Latvia,OO,E,0.3
2021/22,Latvia,OO,I,0.0
2021/22,Latvia,TO,C,0.6
2021/22,Latvia,TO,E,0.1
2021/22,Latvia,TO,I,0.0
2021/22,Lebanon,OO,C,13.5
2021/22,Lebanon,OO,E,4.5
2021/22,Lebanon,OO,I,0.0
2021/22,Lebanon,OO,P,18.0
2021/22,Lebanon,TO,C,24.5
2021/22,Lebanon,TO,E,5.5
2021/22,Lebanon,TO,I,4.5
2021/22,Lebanon,TO,P,25.5
2021/22,Libya,OO,C,17.0
2021/22,Libya,OO,E,0.0
2021/22,Libya,OO,I,0.0
2021/22,Libya,OO,P,17.0
2021/22,Libya,TO,C,13.5
2021/22,Libya,TO,E,0.0
2021/22,Libya,TO,I,10.5
2021/22,Libya,TO,P,3.0
2021/22,Lithuania,OO,C,1.0
2021/22,Lithuania,OO,E,1.2
2021/22,Lithuania,OO,I,0.0
2021/22,Lithuania,TO,C,1.1
2021/22,Lithuania,TO,E,0.9
2021/22,Lithuania,TO,I,0.0
2021/22,Luxembourg,OO,C,1.7
2021/22,Luxembourg,OO,E,0.0
2021/22,Luxembourg,OO,I,0.0
2021/22,Luxembourg,TO,C,1.7
2021/22,Luxembourg,TO,E,0.0
2021/22,Luxembourg,TO,I,0.0
2021/22,Malta,OO,C,1.7
2021/22,Malta,OO,E,0.0
2021/22,Malta,OO,I,0.0
2021/22,Malta,OO,P,0.0
2021/22,Malta,TO,C,0.9
2021/22,Malta,TO,E,0.0
2021/22,Malta,TO,I,0.0
2021/22,Malta,TO,P,0.0
2021/22,Mexico,OO,C,22.5
2021/22,Mexico,OO,E,1.0
2021/22,Mexico,OO,I,23.5
2021/22,Mexico,TO,C,23.5
2021/22,Mexico,TO,E,5.0
2021/22,Mexico,TO,I,13.0
2021/22,Mexico,TO,P,21.5
2021/22,Montenegro,OO,C,1.0
2021/22,Montenegro,OO,E,0.0
2021/22,Montenegro,OO,I,0.5
2021/22,Montenegro,OO,P,0.5
2021/22,Montenegro,TO,C,0.5
2021/22,Montenegro,TO,E,0.0
2021/22,Montenegro,TO,I,0.5
2021/22,Montenegro,TO,P,0.0
2021/22,Morocco,OO,C,170.0
2021/22,Morocco,OO,E,14.5
2021/22,Morocco,OO,I,5.0
2021/22,Morocco,OO,P,190.0
2021/22,Morocco,TO,C,38.0
2021/22,Morocco,TO,E,76.5
2021/22,Morocco,TO,I,0.5
2021/22,Morocco,TO,P,130.0
2021/22,Netherlands,OO,C,18.2
2021/22,Netherlands,OO,E,1.9
2021/22,Netherlands,OO,I,1.2
2021/22,Netherlands,TO,C,15.9
2021/22,Netherlands,TO,E,1.9
2021/22,Netherlands,TO,I,2.1
2021/22,Norway,OO,C,5.0
2021/22,Norway,OO,I,5.0
2021/22,Oth.non-prod.,OO,C,177.0
2021/22,Oth.non-prod.,OO,I,177.0
2021/22,Oth.non-prod.,TO,C,139.0
2021/22,Oth.non-prod.,TO,E,0.0
2021/22,Oth.non-prod.,TO,I,139.0
2021/22,Other pr.coun.,OO,C,12.5
2021/22,Other pr.coun.,OO,E,5.0
2021/22,Other pr.coun.,OO,I,2.0
2021/22,Other pr.coun.,OO,P,15.5
2021/22,Other pr.coun.,TO,C,25.0
2021/22,Other pr.coun.,TO,E,0.0
2021/22,Other pr.coun.,TO,I,10.0
2021/22,Other pr.coun.,TO,P,15.0
2021/22,Ouzbékistan,TO,E,0.0
2021/22,Palestine,OO,C,17.0
2021/22,Palestine,OO,E,7.5
2021/22,Palestine,OO,I,0.0
2021/22,Palestine,OO,P,14.5
2021/22,Palestine,TO,C,8.0
2021/22,Palestine,TO,E,0.5
2021/22,Palestine,TO,I,0.5
2021/22,Palestine,TO,P,8.0
2021/22,Peru,TO,C,95.0
2021/22,Peru,TO,E,33.5
2021/22,Peru,TO,I,0.5
2021/22,Peru,TO,P,149.0
2021/22,Poland,OO,C,17.3
2021/22,Poland,OO,E,1.6
2021/22,Poland,OO,I,0.0
2021/22,Poland,TO,C,11.9
2021/22,Poland,TO,E,2.1
2021/22,Poland,TO,I,1.3
2021/22,Portugal,OO,C,59.3
2021/22,Portugal,OO,E,72.7
2021/22,Portugal,OO,I,0.0
2021/22,Portugal,OO,P,206.2
2021/22,Portugal,TO,C,5.8
2021/22,Portugal,TO,E,11.4
2021/22,Portugal,TO,I,0.0
2021/22,Portugal,TO,P,25.5
2021/22,Romania,OO,C,4.9
2021/22,Romania,OO,E,0.1
2021/22,Romania,OO,I,0.1
2021/22,Romania,TO,C,28.0
2021/22,Romania,TO,E,0.3
2021/22,Romania,TO,I,16.0
2021/22,Russia,OO,C,19.5
2021/22,Russia,OO,I,19.5
2021/22,Russia,TO,C,30.0
2021/22,Russia,TO,E,0.0
2021/22,Russia,TO,I,30.0
2021/22,Saudi Arabia,OO,C,36.5
2021/22,Saudi Arabia,OO,E,0.5
2021/22,Saudi Arabia,OO,I,35.5
2021/22,Saudi Arabia,OO,P,5.0
2021/22,Saudi Arabia,TO,C,32.5
2021/22,Saudi Arabia,TO,E,0.0
2021/22,Saudi Arabia,TO,I,29.0
2021/22,Saudi Arabia,TO,P,4.5
2021/22,Slovakia,OO,C,1.8
2021/22,Slovakia,OO,E,0.0
2021/22,Slovakia,OO,I,0.0
2021/22,Slovakia,TO,C,4.2
2021/22,Slovakia,TO,E,0.0
2021/22,Slovakia,TO,I,0.0
2021/22,Slovenia,OO,C,2.2
2021/22,Slovenia,OO,E,0.1
2021/22,Slovenia,OO,I,0.0
2021/22,Slovenia,OO,P,0.3
2021/22,Slovenia,TO,C,0.8
2021/22,Slovenia,TO,E,0.0
2021/22,Slovenia,TO,I,0.0
2021/22,Slovenia,TO,P,0.0
2021/22,Spain,OO,C,579.9
2021/22,Spain,OO,E,468.1
2021/22,Spain,OO,I,85.6
2021/22,Spain,OO,P,1493.0
2021/22,Spain,TO,C,180.4
2021/22,Spain,TO,E,186.7
2021/22,Spain,TO,I,7.7
2021/22,Spain,TO,P,659.5
2021/22,Sweden,OO,C,11.9
2021/22,Sweden,OO,E,0.0
2021/22,Sweden,OO,I,0.2
2021/22,Sweden,TO,C,9.6
2021/22,Sweden,TO,E,0.0
2021/22,Sweden,TO,I,1.1
2021/22,Switzerland,OO,C,17.5
2021/22,Switzerland,OO,I,17.5
2021/22,Switzerland,TO,C,12.5
2021/22,Switzerland,TO,E,0.0
2021/22,Switzerland,TO,I,12.5
2021/22,Syria,OO,C,81.5
2021/22,Syria,OO,E,23.5
2021/22,Syria,OO,I,0.0
2021/22,Syria,OO,P,105.0
2021/22,Syria,TO,C,101.0
2021/22,Syria,TO,E,2.0
2021/22,Syria,TO,I,0.0
2021/22,Syria,TO,P,105.0
2021/22,Taiwan,OO,C,13.0
2021/22,Taiwan,OO,I,13.0
2021/22,Tunisia,OO,C,30.0
2021/22,Tunisia,OO,E,187.0
2021/22,Tunisia,OO,I,0.0
2021/22,Tunisia,OO,P,240.0
2021/22,Tunisia,TO,C,24.5
2021/22,Tunisia,TO,E,0.5
2021/22,Tunisia,TO,I,0.0
2021/22,Tunisia,TO,P,25.0
2021/22,Türkiye,OO,C,170.0
2021/22,Türkiye,OO,E,58.0
2021/22,Türkiye,OO,I,0.0
2021/22,Türkiye,OO,P,235.0
2021/22,Türkiye,TO,C,285.0
2021/22,Türkiye,TO,E,110.0
2021/22,Türkiye,TO,I,0.0
2021/22,Türkiye,TO,P,450.0
2021/22,Uruguay,OO,C,1.5
2021/22,Uruguay,OO,E,0.5
2021/22,Uruguay,OO,I,1.0
2021/22,Uruguay,OO,P,1.5
2021/22,Uruguay,TO,C,2.5
2021/22,Uruguay,TO,E,0.0
2021/22,Uruguay,TO,I,2.5
2021/22,Uruguay,TO,P,0.0
2021/22,USA,OO,C,412.0
2021/22,USA,OO,E,3.5
2021/22,USA,OO,I,399.0
2021/22,USA,OO,P,15.5
2021/22,USA,TO,C,196.5
2021/22,USA,TO,E,5.0
2021/22,USA,TO,I,157.5
2021/22,USA,TO,P,42.0
2021/22,Uzbekistan,OO,C,0.5
2021/22,Uzbekistan,OO,E,0.0
2021/22,Uzbekistan,OO,I,0.5
2021/22,Uzbekistan,OO,P,0.0
2021/22,Uzbekistan,TO,C,0.5
2021/22,Uzbekistan,TO,I,0.5
2021/22,Uzbekistan,TO,P,0.0
2022/23,Albania,OO,C,24.0
2022/23,Albania,OO,E,6.0
2022/23,Albania,OO,I,1.0
2022/23,Albania,OO,P,29.0
2022/23,Albania,TO,C,26.0
2022/23,Albania,TO,E,14.5
2022/23,Albania,TO,I,11.5
2022/23,Albania,TO,P,29.0
2022/23,Algeria,OO,C,75.0
2022/23,Algeria,OO,E,0.0
2022/23,Algeria,OO,I,0.0
2022/23,Algeria,OO,P,75.5
2022/23,Algeria,TO,C,268.0
2022/23,Algeria,TO,E,0.0
2022/23,Algeria,TO,I,2.0
2022/23,Algeria,TO,P,256.5
2022/23,Argentina,OO,C,7.5
2022/23,Argentina,OO,E,26.5
2022/23,Argentina,OO,I,3.5
2022/23,Argentina,OO,P,32.0
2022/23,Argentina,TO,C,25.0
2022/23,Argentina,TO,E,55.5
2022/23,Argentina,TO,I,0.0
2022/23,Argentina,TO,P,80.0
2022/23,Australia,OO,C,41.0
2022/23,Australia,OO,E,4.5
2022/23,Australia,OO,I,27.5
2022/23,Australia,OO,P,17.5
2022/23,Australia,TO,C,20.5
2022/23,Australia,TO,E,0.0
2022/23,Australia,TO,I,17.5
2022/23,Australia,TO,P,3.0
2022/23,Austria,OO,C,9.6
2022/23,Austria,OO,E,0.4
2022/23,Austria,OO,I,0.1
2022/23,Austria,TO,C,4.9
2022/23,Austria,TO,E,0.1
2022/23,Austria,TO,I,0.6
2022/23,Azerbaïdjan,OO,C,2.5
2022/23,Azerbaïdjan,OO,E,0.0
2022/23,Azerbaïdjan,OO,I,0.5
2022/23,Azerbaïdjan,OO,P,2.0
2022/23,Azerbaïdjan,TO,C,5.0
2022/23,Azerbaïdjan,TO,E,0.0
2022/23,Azerbaïdjan,TO,I,1.5
2022/23,Azerbaïdjan,TO,P,3.0
2022/23,Belgium,OO,C,9.6
2022/23,Belgium,OO,E,7.4
2022/23,Belgium,OO,I,1.9
2022/23,Belgium,TO,C,14.5
2022/23,Belgium,TO,E,1.4
2022/23,Belgium,TO,I,10.7
2022/23,Bosnie-Herzégovine,OO,C,0.5
2022/23,Bosnie-Herzégovine,OO,E,0.0
2022/23,Bosnie-Herzégovine,OO,I,0.5
2022/23,Bosnie-Herzégovine,OO,P,0.0
2022/23,Bosnie-Herzégovine,TO,C,1.5
2022/23,Bosnie-Herzégovine,TO,E,0.0
2022/23,Bosnie-Herzégovine,TO,I,1.0
2022/23,Bosnie-Herzégovine,TO,P,0.5
2022/23,Brazil,OO,C,91.0
2022/23,Brazil,OO,E,0.0
2022/23,Brazil,OO,I,91.0
2022/23,Brazil,TO,C,123.0
2022/23,Brazil,TO,E,0.0
2022/23,Brazil,TO,I,123.0
2022/23,Bulgaria,OO,C,4.0
2022/23,Bulgaria,OO,E,0.1
2022/23,Bulgaria,OO,I,0.0
2022/23,Bulgaria,TO,C,12.5
2022/23,Bulgaria,TO,E,0.2
2022/23,Bulgaria,TO,I,6.9
2022/23,Canada,OO,C,48.0
2022/23,Canada,OO,I,48.0
2022/23,Canada,TO,C,34.0
2022/23,Canada,TO,E,0.0
2022/23,Canada,TO,I,34.0
2022/23,Canada,TO,P,0.0
2022/23,Chile,OO,C,7.5
2022/23,Chile,OO,E,16.5
2022/23,Chile,OO,I,2.5
2022/23,Chile,OO,P,21.0
2022/23,Chile,TO,C,34.5
2022/23,Chile,TO,E,1.0
2022/23,Chile,TO,I,22.5
2022/23,Chile,TO,P,14.0
2022/23,China,OO,C,43.5
2022/23,China,OO,I,34.0
2022/23,China,OO,P,9.5
2022/23,Croatia,OO,C,8.5
2022/23,Croatia,OO,E,0.1
2022/23,Croatia,OO,I,0.0
2022/23,Croatia,OO,P,5.1
2022/23,Croatia,TO,C,2.5
2022/23,Croatia,TO,E,0.1
2022/23,Croatia,TO,I,0.0
2022/23,Croatia,TO,P,0.6
2022/23,Cyprus,OO,C,5.1
2022/23,Cyprus,OO,E,0.3
2022/23,Cyprus,OO,I,0.0
2022/23,Cyprus,OO,P,4.8
2022/23,Cyprus,TO,C,5.6
2022/23,Cyprus,TO,E,0.0
2022/23,Cyprus,TO,I,0.0
2022/23,Cyprus,TO,P,4.9
2022/23,Czech. Rep.,OO,C,3.7
2022/23,Czech. Rep.,OO,E,0.0
2022/23,Czech. Rep.,OO,I,0.0
2022/23,Czech. Rep.,TO,C,4.0
2022/23,Czech. Rep.,TO,E,0.0
2022/23,Czech. Rep.,TO,I,0.0
2022/23,Denmark,OO,C,5.4
2022/23,Denmark,OO,E,0.1
2022/23,Denmark,OO,I,0.0
2022/23,Denmark,TO,C,3.5
2022/23,Denmark,TO,E,0.1
2022/23,Denmark,TO,I,0.2
2022/23,Egypt,OO,C,54.0
2022/23,Egypt,OO,E,0.5
2022/23,Egypt,OO,I,0.0
2022/23,Egypt,OO,P,49.5
2022/23,Egypt,TO,C,510.0
2022/23,Egypt,TO,E,90.0
2022/23,Egypt,TO,I,1.0
2022/23,Egypt,TO,P,600.0
2022/23,Estonia,OO,C,0.6
2022/23,Estonia,OO,E,0.0
2022/23,Estonia,OO,I,0.0
2022/23,Estonia,TO,C,0.4
2022/23,Estonia,TO,E,0.1
2022/23,Estonia,TO,I,0.0
2022/23,EU,OO,C,1.0
2022/23,EU,OO,E,602.5
2022/23,EU,OO,I,176.0
2022/23,EU,OO,P,1392.0
2022/23,EU,TO,C,593.5
2022/23,EU,TO,E,309.0
2022/23,EU,TO,I,106.5
2022/23,EU,TO,P,830.0
2022/23,Finland,OO,C,2.8
2022/23,Finland,OO,E,0.2
2022/23,Finland,OO,I,0.1
2022/23,Finland,TO,C,2.0
2022/23,Finland,TO,E,0.0
2022/23,Finland,TO,I,0.0
2022/23,France,OO,C,117.5
2022/23,France,OO,E,2.9
2022/23,France,OO,I,6.8
2022/23,France,OO,P,3.5
2022/23,France,TO,C,89.0
2022/23,France,TO,E,1.5
2022/23,France,TO,I,28.5
2022/23,France,TO,P,1.1
2022/23,Georgia,OO,C,0.5
2022/23,Georgia,OO,E,0.0
2022/23,Georgia,OO,I,0.5
2022/23,Georgia,OO,P,0.0
2022/23,Georgia,TO,C,2.5
2022/23,Georgia,TO,E,0.0
2022/23,Georgia,TO,I,2.5
2022/23,Georgia,TO,P,0.0
2022/23,Germany,OO,C,63.3
2022/23,Germany,OO,E,0.7
2022/23,Germany,OO,I,0.7
2022/23,Germany,TO,C,47.9
2022/23,Germany,TO,E,0.8
2022/23,Germany,TO,I,8.4
2022/23,Greece,OO,C,96.5
2022/23,Greece,OO,E,23.3
2022/23,Greece,OO,I,0.2
2022/23,Greece,OO,P,345.0
2022/23,Greece,TO,C,15.0
2022/23,Greece,TO,E,94.3
2022/23,Greece,TO,I,11.5
2022/23,Greece,TO,P,325.0
2022/23,Hungary,OO,C,3.0
2022/23,Hungary,OO,E,0.0
2022/23,Hungary,OO,I,0.0
2022/23,Hungary,TO,C,4.5
2022/23,Hungary,TO,E,0.1
2022/23,Hungary,TO,I,0.1
2022/23,Iran,OO,C,14.5
2022/23,Iran,OO,E,0.0
2022/23,Iran,OO,I,2.0
2022/23,Iran,OO,P,15.0
2022/23,Iran,TO,C,60.5
2022/23,Iran,TO,E,2.0
2022/23,Iran,TO,I,0.0
2022/23,Iran,TO,P,65.0
2022/23,Iraq,OO,C,1.5
2022/23,Iraq,OO,E,0.0
2022/23,Iraq,OO,I,1.5
2022/23,Iraq,OO,P,0.0
2022/23,Iraq,TO,C,28.0
2022/23,Iraq,TO,E,0.0
2022/23,Iraq,TO,I,17.0
2022/23,Iraq,TO,P,10.0
2022/23,Ireland,OO,C,4.5
2022/23,Ireland,OO,E,0.1
2022/23,Ireland,OO,I,0.7
2022/23,Ireland,TO,C,1.6
2022/23,Ireland,TO,E,0.1
2022/23,Ireland,TO,I,0.5
2022/23,Israel,OO,C,31.0
2022/23,Israel,OO,E,0.0
2022/23,Israel,OO,I,10.5
2022/23,Israel,OO,P,45.0
2022/23,Israel,TO,C,28.0
2022/23,Israel,TO,E,0.0
2022/23,Israel,TO,I,26.5
2022/23,Israel,TO,P,16.0
2022/23,Italy,OO,C,433.8
2022/23,Italy,OO,E,186.6
2022/23,Italy,OO,I,64.6
2022/23,Italy,OO,P,240.9
2022/23,Italy,TO,C,134.0
2022/23,Italy,TO,E,19.0
2022/23,Italy,TO,I,9.2
2022/23,Italy,TO,P,67.3
2022/23,Japan,OO,C,52.0
2022/23,Japan,OO,I,52.0
2022/23,Japan,TO,C,4.5
2022/23,Japan,TO,E,0.0
2022/23,Japan,TO,I,4.5
2022/23,Japan,TO,P,0.0
2022/23,Jordan,OO,C,22.0
2022/23,Jordan,OO,E,3.5
2022/23,Jordan,OO,I,0.0
2022/23,Jordan,OO,P,25.5
2022/23,Jordan,TO,C,25.5
2022/23,Jordan,TO,E,5.0
2022/23,Jordan,TO,I,2.0
2022/23,Jordan,TO,P,28.5
2022/23,Latvia,OO,C,0.8
2022/23,Latvia,OO,E,0.3
2022/23,Latvia,OO,I,0.0
2022/23,Latvia,TO,C,0.6
2022/23,Latvia,TO,E,0.3
2022/23,Latvia,TO,I,0.0
2022/23,Lebanon,OO,C,22.0
2022/23,Lebanon,OO,E,8.0
2022/23,Lebanon,OO,I,0.0
2022/23,Lebanon,OO,P,30.0
2022/23,Lebanon,TO,C,25.0
2022/23,Lebanon,TO,E,9.0
2022/23,Lebanon,TO,I,4.0
2022/23,Lebanon,TO,P,30.0
2022/23,Libya,OO,C,16.0
2022/23,Libya,OO,E,0.0
2022/23,Libya,OO,I,0.0
2022/23,Libya,OO,P,15.5
2022/23,Libya,TO,C,12.0
2022/23,Libya,TO,E,0.0
2022/23,Libya,TO,I,9.0
2022/23,Libya,TO,P,3.0
2022/23,Lithuania,OO,C,0.9
2022/23,Lithuania,OO,E,1.0
